ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
BD11E11,48284.4108814001,-71858.9796717517,-1025411161.97758,-48284.4108814001,567858.979671752,-2173178634.73994
BE11F11,38916.3566185236,248000,0,-38916.3566185236,248000,0
BF11G11,15309.7191331387,-92987.0320509386,-1551549261.31759,-15309.7191331387,613787.032050939,-2159014575.21727
BA12B12,122997.241662145,81175.13718825,-637212241.883532,-122997.241662145,439624.86281175,-1244648817.63984
BB12C12,103244.586208701,248000,0,-103244.586208701,248000,0
BC12D12,79915.6042718887,-57222.3872877943,-1412879633.15897,-79915.6042718887,553222.387287794,-1639344239.71897
BD12E12,49619.9885823727,-45842.7906585271,-915989917.1833,-49619.9885823727,541842.790658527,-2022437989.40197
BE12F12,38931.6722259521,248000,0,-38931.6722259521,248000,0
BF12G12,16055.4756206274,-63375.7260051291,-1396089579.09888,-16055.4756206274,584175.726005129,-2003555543.95498
BA13B13,124508.025586724,116190.662512977,-453378421.553078,-124508.025586724,404609.337487023,-1060819622.06066
BB13C13,104465.364836216,248000,0,-104465.364836216,248000,0
BC13D13,81582.8241320848,-29703.2173403571,-1256423823.13712,-81582.8241320848,525703.217340357,-1520608350.26645
BD13E13,50932.5663292408,-19860.8530955811,-806531858.247516,-50932.5663292408,515860.853095581,-1872076672.7083
BE13F13,39003.4849016666,248000,0,-39003.4849016666,248000,0
BF13G13,16778.3521258831,-34212.7877468478,-1242983692.81115,-16778.3521258831,555012.787746848,-1850450578.53075
BA14B14,125884.001646996,150078.644237436,-275464129.354702,-125884.001646996,370721.355762564,-882910106.152217
BB14C14,105556.437321067,248000,0,-105556.437321067,248000,0
BC14D14,83116.4686616659,-2514.00075195386,-1101703666.833,-83116.4686616659,498514.000751954,-1403436340.68654
BD14E14,52212.3512541056,5968.59625494783,-697565992.492025,-52212.3512541056,490031.403745052,-1722748044.9585
BE14F14,39134.089399457,248000,0,-39134.089399457,248000,0
BF14G14,17471.8603155613,-5519.20612825832,-1092341829.85306,-17471.8603155613,526319.206128258,-1699809834.49365
BA15B15,127122.401407003,182865.38334128,-103331362.545481,-127122.401407003,337934.61665872,-710782112.371083
BB15C15,106523.813643456,248000,0,-106523.813643456,248000,0
